宝龙广场,宝龙城市广场,30,1,1,42,2015,南,高,26,精装修,9.00,万科房产,
宝龙广场,暂无,175,3,2,124,2000,南北,低,32,精装修,52.50,暂无,
宝龙广场,暂无,105,2,2,87,2016,南北,低,32,精装修,31.50,暂无,
宝龙广场,暂无,147,3,2,126,2013,南,高,32,精装修,44.10,暂无,
宝龙广场,宝龙城市广场,33,1,1,42,2013,南,中,24,精装修,9.90,万科房产,
宝龙广场,暂无,33,1,1,42,2012,南,高,29,精装修,9.90,暂无,
宝龙广场,宝龙城市广场,33,1,1,42,2012,南,高,29,精装修,9.90,万科房产,
宝龙广场,暂无,82,3,2,100,2011,南,高,14,精装修,24.60,暂无,
宝龙广场,暂无,78,2,2,87,2014,南,高,33,暂无,23.40,暂无,
宝龙广场,暂无,170,3,2,135,2015,南,中,32,精装修,51.00,暂无,
宝龙广场,暂无,92,2,2,83,2010,南,高,26,毛坯,27.60,暂无,
宝龙广场,暂无,81,3,2,91,2015,南,高,32,毛坯,24.18,暂无,
宝龙广场,暂无,143,3,2,150,2010,南,中,32,毛坯,42.90,暂无,
宝龙广场,暂无,20,1,1,38,2016,南,低,28,毛坯,6.00,暂无,
宝龙广场,暂无,150,4,2,130,2013,南北,中,24,豪华装修,45.00,暂无,
宝龙广场,御源林城,178,3,2,144,2011,南北,高,28,精装修,53.40,鑫洋置业,
宝龙广场,凯悦中心,155,2,2,95,2013,南,低,33,精装修,46.50,鑫洋置业,
宝龙广场,暂无,169,4,2,140,2014,南北,中,32,毛坯,50.64,暂无,
宝龙广场,暂无,165,3,2,135,2010,西南,高,33,豪华装修,49.50,暂无,
宝龙广场,暂无,136,3,2,114,2016,南,低,32,简单装修,40.80,暂无,
宝龙广场,暂无,155,3,2,144,2012,南北,中,28,毛坯,46.50,暂无,
宝龙广场,宝龙城市广场,170,3,2,124,2016,南,低,32,精装修,51.00,鑫洋置业,
宝龙广场,暂无,180,3,2,135,2015,南北,高,32,精装修,54.00,暂无,
宝龙广场,暂无,180,3,2,135,2016,南,高,32,精装修,54.00,暂无,
宝龙广场,宝龙城市广场,175,3,2,124,2016,南北,低,32,精装修,52.50,鑫洋置业,
宝龙广场,宝龙城市广场,175,3,2,124,2012,南北,低,32,精装修,52.50,鑫洋置业,
宝龙广场,暂无,83,2,2,89,2011,南,中,21,精装修,24.90,暂无,
宝龙广场,暂无,180,3,2,135,2016,南北,高,32,精装修,54.00,暂无,
宝龙广场,宝龙城市广场,148,4,2,134,2016,南,低,30,毛坯,44.40,常居地产,
宝龙广场,暂无,138,3,2,108,2014,南,高,28,毛坯,41.40,暂无,
宝龙广场,暂无,150,3,2,123,2012,东,高,32,精装修,45.00,暂无,
宝龙广场,宝龙城市广场,175,3,2,124,2016,南北,低,32,精装修,52.50,鑫洋置业,
宝龙广场,暂无,105,2,2,87,2016,南北,低,32,精装修,31.50,暂无,
宝龙广场,暂无,105,3,2,89,2015,南,中,32,精装修,31.50,暂无,
宝龙广场,暂无,128,2,2,87,2000,南,中,32,精装修,38.40,暂无,
宝龙广场,暂无,180,3,2,135,2016,南,高,32,精装修,54.00,暂无,
宝龙广场,暂无,180,3,2,135,2012,南北,高,33,精装修,54.00,暂无,
宝龙广场,暂无,175,3,2,123,2010,南北,低,30,豪华装修,52.50,暂无,
宝龙广场,暂无,235,4,3,160,2016,南,低,32,豪华装修,70.50,暂无,
宝龙广场,暂无,175,3,2,123,暂无,暂无,无,0,简单装修,52.50,暂无,
宝龙广场,暂无,175,3,2,123,2012,南,低,32,精装修,52.50,暂无,
宝龙广场,暂无,175,3,2,123,暂无,暂无,低,32,精装修,52.50,暂无,
宝龙广场,暂无,175,3,2,124,2016,南北,低,32,精装修,52.50,暂无,
宝龙广场,暂无,175,3,2,124,2012,南,低,28,豪华装修,52.50,暂无,
宝龙广场,宝龙城市广场,106,2,2,86,2013,南,低,28,简单装修,31.80,丰业地产,
宝龙广场,暂无,160,3,2,123,2014,南,高,28,毛坯,48.00,暂无,
宝龙广场,暂无,70,2,2,86,2011,南,中,21,精装修,21.00,暂无,
宝龙广场,宝龙城市广场,112,2,2,86,2011,南,中,32,简单装修,33.60,东腾房产,
宝龙广场,暂无,100,2,2,88,2015,南北,高,32,毛坯,30.00,暂无,
宝龙广场,万水美兰城,100,2,2,88,2015,南北,高,32,毛坯,30.00,丰业地产,
宝龙广场,暂无,95,2,2,84,2017,南,高,26,毛坯,28.50,暂无,
宝龙广场,梧桐香郡花园东区(玫瑰路),95,2,2,84,2017,南,高,26,毛坯,28.50,丰业地产,
宝龙广场,暂无,120,2,2,86,2013,南,中,28,精装修,36.00,暂无,
