溧阳市周城中学,31.354172,119.343162,
溧阳市第三中学,31.404445,119.506171,
常州市邹区中学,31.796003,119.853178,
南夏墅初级中学,31.632196,119.936646,
金坛市白塔中学,31.805401,119.591152,
溧阳市第五中学,31.438303,119.52138,
溧阳市新昌中学,31.430495,119.399866,
溧阳市横涧中学,31.22735,119.51149,
江苏省溧阳中等专业学校,31.407789,119.486831,
常州市武进区横山桥初级中学,31.790564,120.127881,
常州市第五中学,31.785319,119.949477,
常州市正衡中学天宁分校,31.745849,120.015496,
溧阳市天目湖中等专业学校,31.420437,119.532098,
金坛区茅麓中学,31.794735,119.404369,
金坛区社头中学,31.649527,119.467497,
金坛区指前中学,31.627724,119.501881,
常州市第三中学-建设中,31.797057,119.988546,
金坛市河头中学,31.756519,119.673123,
金坛区建昌中学,31.828958,119.508611,
常州市新北区汤庄桥中学,31.889103,119.874065,
溧阳市第六中学,31.428455,119.476656,
新北区罗溪中学,31.903705,119.833275,
常州市实验初级中学天宁分校,31.757338,119.965401,
溧阳市后周中学,31.574971,119.388921,
溧阳市上沛中学,31.476438,119.227504,
余桥中学,31.506843,119.419787,
常州国际学校(嫩江路),31.874699,119.986194,
金坛区儒林中学,31.592085,119.636267,
溧阳市大溪中学,31.414389,119.321058,
戴溪初级中学,31.617053,120.06192,
武进市湟里初级中学,31.639978,119.722771,
罗村中学,31.670035,119.423086,
前马中学,31.502031,119.384735,
常州市理想中学,31.775549,119.967912,
溧阳上黄学校,31.53463,119.572295,
江苏城市职业学院,31.780457,119.952436,
后六中学新校区,31.494555,119.519034,
常柴公司技工学校,31.794607,119.946815,
天目湖实验学校,31.36462,119.460566,
溧阳市社渚初级中学,31.322789,119.282483,
常州市延陵中学,31.816459,119.987711,
常州建设高等职业技术学校清潭校区,31.776732,119.940836,
江苏省武进职业教育中心(星火南路),31.708505,119.975295,
常州信息职业技术学院继续教育学院,31.771059,119.966828,
金坛区直溪初级中学,31.808116,119.472598,
常州高级技工学校北区,31.792862,119.99469,
溧阳市天目湖中等专业学校,31.315206,119.502965,
金坛区登冠中学,31.855302,119.465415,
铁道高职,31.737296,120.069162,
戴埠初级中学,31.31203,119.513802,
溧阳市强埠初级中学,31.42196,119.26736,
薛家成校求真高中文化补习班,31.86433,119.921938,
溧阳市旧县初级中学,31.486803,119.317662,
常州轻工技工学校,31.780194,119.92296,
江苏联合职业技术学院常州铁道分院,31.737296,120.069162,
常州高级技工学校(城中校区),31.779019,119.968052,
金坛区直溪高级中学,31.807909,119.472454,
江苏省金坛市明珍实验学校,31.853962,119.470833,
常州冶金高级技工学校薛家分校,31.86433,119.921938,
常州市电子技工学校,31.753889,119.945576,
武进区奔牛初级中学,31.853565,119.824365,
江苏省立常州中学,31.782918,119.97199,
翔云航空学校,31.853527,119.829466,
金坛区指前实验学校,31.615548,119.503844,
华罗庚实验高级中学,31.753135,119.582339,
溧阳市职业技术学校,31.420838,119.532272,
江苏联合职业技术学院常州旅游商贸分院,31.875255,119.966365,
开发区中学,31.466082,119.502309,
金坛区西阳中学,31.83596,119.386661,
武进市崔桥初级中学,31.724912,120.137773,
武进财经专修学校,31.732093,119.950985,
金坛区国际学校,31.724243,119.581825,
溧阳市第三职业高级中学,31.50196,119.384713,
常州武进财经专修学校,31.647264,119.719516,
常州市武进区育才职业高级中学,31.696235,119.966276,
常州市金坛区第二中学-工会委员会,31.749595,119.565775,
溧阳市艺术实验中学,31.42141,119.502302,
常恒集团技工学校,31.991687,119.95908,
殷桥中学,31.293523,119.236482,
江苏城市职业学院溧阳,31.40711,119.489178,
溧阳市职工学校,31.409838,119.487325,
村前初级中学,31.623063,119.772538,
常州市新北区孝都中学,31.977542,119.928924,
常州市百花艺术业余学校,31.728179,120.070706,
兰陵职工技术学校,31.788285,120.129871,
江苏第二师范学院徐州学前教育分院,31.696185,119.965532,
武进南夏墅农业技术学校,31.632795,119.945586,
江苏省会计学校,31.755715,119.923956,
溧阳市技工学校,31.409838,119.487325,
奔牛镇新市民学校,31.853527,119.829466,
湖滨抗日中学旧址,31.836052,119.543329,
中国教育工会金坛区第一中学委员会,31.748021,119.606531,
理想中学刘国钧高等职业技术学校综合高中班,31.775745,119.967892,
常州市勤业中学-理事会,31.795567,119.927529,
江苏电大溧阳学院,31.427707,119.49338,
江苏省农业广播电视学校(溧阳市分校),31.409838,119.487325,
中共金坛区第二中学总支部委员会,31.74959,119.565775,
常州武进国际语言培训中学,31.69467,119.905972,
溧阳市建筑工程职业学校,31.409838,119.487325,
溧阳市河口初级中学,31.371505,119.243427,
常州市新北区飞龙实验学校,31.820936,119.936335,
星韵学校,31.709429,119.870753,
常州交通技师学院,31.779815,119.898665,
华罗庚实验学校,31.742921,119.579753,
常州市兰生数控职业培训学校,31.852452,119.9605,
