溧阳市横涧小学,31.226395,119.5112,
常州市花园第二小学,31.786404,119.922533,
常州市小河中心小学,32.020812,119.868654,
戚墅堰实验小学,31.725688,120.075634,
常州市东方小学,31.767809,119.954097,
殷桥小学,31.284318,119.225437,
常州市武进区横林镇西新市民小学,31.693187,120.088791,
新华实验小学,31.988815,119.955283,
丽华新村-第二小学,31.754106,119.978502,
武进区九里小学,31.877853,119.79655,
常州市东六小学,32.042972,119.880325,
河口中心小学,31.370749,119.242995,
常州市西横街小学,31.790751,119.959162,
武进区湖塘镇小留新市民小学,31.699653,119.942115,
常州市新北区春江中心小学,31.934762,119.969463,
金坛朝阳小学,31.74937,119.58744,
朱林中心小学,31.741924,119.468299,
溧阳市平陵小学,31.429676,119.493321,
武进市坊前中心小学,31.605974,119.914909,
常靖理想学校,31.758315,119.98222,
溧阳市西平小学(西园路),31.436291,119.49248,
林南小学,31.693232,120.110264,
大溪小学,31.414703,119.321867,
儒林中心小学,31.590099,119.624846,
黄天荡新市民小学,31.853297,120.114675,
溧阳市后六中心小学,31.465538,119.559428,
紫云小学,31.76958,120.012463,
丫河小学,31.726419,119.882841,
绸缪中心小学,31.546046,119.428666,
直溪中心小学,31.813288,119.464133,
常州市红梅实验小学,31.78426,119.992106,
泰村实验学校,31.778025,119.758174,
武进牛塘文汇小学,31.694929,119.906116,
武进区横林镇崔桥新市民小学,31.73472,120.129008,
常州市石桥小学,31.998675,119.85215,
金坛市城西小学,31.757224,119.57402,
良山小学,31.799665,119.857897,
溧阳市旧县小学,31.48555,119.319522,
金坛区西岗中心小学,31.702838,119.485487,
常州市清潭实验小学第三校区,31.7686,119.943471,
金坛区河滨小学,31.740185,119.584512,
龙虎塘中心小学,31.854757,119.994823,
怀德苑小学,31.781719,119.947944,
武进市大坝头小学,31.717093,119.930011,
南渡中心小学,31.45203,119.338395,
西林实验学校-小学部,31.772394,119.897277,
溧阳市清安小学,31.436188,119.47377,
浦河小学,31.96357,119.800502,
湖塘桥中心小学教育集团花园小学,31.736282,119.959466,
武进区宋剑湖小学,31.715449,120.069743,
金坛区河头中心小学,31.756248,119.670993,
河心中心小学,31.322058,119.217881,
武进区东安中心小学,31.593307,119.748089,
金坛区汤庄小学,31.691303,119.692668,
新昌中心小学,31.429888,119.402722,
南夏墅新市民小学,31.676689,119.989032,
漕桥中心小学,31.520562,119.999139,
常州市朝阳桥小学,31.768571,119.984242,
溧阳市竹篑中心小学,31.558759,119.326621,
金坛区涑渎小学,31.689248,119.572333,
杨区小学,31.718209,120.009715,
天目湖中心小学(新校区),31.332515,119.458077,
武进区泰村小学,31.782508,119.786781,
溧阳市永和小学,31.596473,119.246437,
金坛岸头实验学校小学部,31.705063,119.625214,
金坛区水北中心小学,31.671451,119.649383,
金坛市尧塘中心小学,31.721438,119.686414,
常州市怡康小学,31.794336,119.970508,
新北区魏村中心小学,31.972461,119.93483,
常州市新北区香槟湖小学,31.822855,120.006926,
余桥小学,31.50451,119.422882,
常州市盛毓度小学,31.791328,119.951429,
常州市冠英实验小学,31.776084,119.96104,
溧阳市泓口小学,31.444341,119.481335,
杨区新市民小学,31.718051,119.996916,
金坛区西旸小学,31.840113,119.394163,
溧阳市别桥中心小学,31.564231,119.45652,
溧阳市埭头中心小学,31.499788,119.535783,
江苏省金坛市唐王小学,31.692472,119.443611,
上兴中心小学,31.532862,119.258929,
南门街小学,31.428061,119.498447,
武进市马安小学,31.665912,120.108926,
社渚中心小学,31.320496,119.293233,
常州市朝阳桥小学,31.781221,119.994282,
溧阳市溧城中心小学,31.425625,119.486319,
平桥小学,31.226752,119.444996,
新北区石庄里小学,31.918812,119.870569,
殷家旦小学,31.492809,120.094226,
南夏墅育英新市民小学,31.632286,119.948264,
东沙小学,31.571888,119.908478,
东洲小学,31.759391,120.135966,
武进区万塔小学,31.67263,119.896538,
中关村实验小学,31.447674,119.44234,
武进市横山桥镇希望小校,31.756492,120.12295,
金坛区洮西小学,31.668087,119.532113,
常州市新北区青城小学,31.985797,119.880092,
黄泥沟小学,31.589895,120.021822,
大溪实验学校,31.414646,119.321837,
虞桥小学,31.674008,120.088158,
武进市刘家头小学,31.554018,120.066572,
别桥小学,31.563385,119.456824,
新市民小学,31.645833,120.01849,
常州市新北区张公桥小学,31.882764,119.888033,
天宁区郑陆镇石堰新市民小学,31.814946,120.166668,
横山桥阳光学校,31.762585,120.121573,
名思教育（中吴大道店）,31.726119,120.054585,
常州市黄城墩小学,31.943936,119.922167,
南岗小学,31.967573,119.953708,
常州市百丈徐墅小学,31.91338,119.997348,
东张小学,31.471244,119.263965,
武进区前龚小学,31.54964,120.095802,
溧阳市经济开发区小学,31.477646,119.510496,
常州市清潭实验小学(第二校区),31.772427,119.941592,
省庄小学,31.7653,120.098919,
常州市为民学校,31.77868,119.906634,
